filename,umap_x,umap_y,sub_cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site2_TRITC_Day2.png,-1.275902,-1.2183356,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_FITC_Day0.png,-1.5250338,-0.3202613,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_FITC_Day1.png,1.40795,-2.2306051,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_TRITC_Day0.png,-0.9115743,-0.018278312,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site3_TRITC_Day2.png,1.4054592,-2.0277586,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_FITC_Day0.png,-4.314474,4.865456,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_FITC_Day1.png,-0.5271844,-1.4909941,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_TRITC_Day0.png,-3.6563678,4.3675356,1
NCI Images/breast/bt549/nybd1/NYBD1-D6_500nM_BT549_site4_TRITC_Day2.png,3.2198668,-2.2567568,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_FITC_Day0.png,-4.7872863,6.596336,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_FITC_Day1.png,-4.42543,4.464919,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_FITC_Day2.png,-4.5651803,0.84662217,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_TRITC_Day0.png,-5.291935,6.444158,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_TRITC_Day1.png,-4.2630463,4.360515,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site1_TRITC_Day2.png,-4.6448946,0.96469235,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_FITC_Day0.png,-5.3683996,8.1857605,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_FITC_Day1.png,-1.6836237,-1.0177517,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_FITC_Day2.png,2.8607435,-2.7929769,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_TRITC_Day0.png,-5.5268774,8.164788,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_TRITC_Day1.png,-0.84992623,-0.982595,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site2_TRITC_Day2.png,3.4748504,-2.3145237,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_FITC_Day0.png,-3.7187803,0.47047618,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_FITC_Day1.png,-2.908357,-0.5141365,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_FITC_Day2.png,-0.0008162007,-2.4571655,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_TRITC_Day0.png,-4.3232646,1.0435349,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_TRITC_Day1.png,-2.8000603,-0.5236259,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site3_TRITC_Day2.png,0.12987137,-2.4539223,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_FITC_Day0.png,-2.7310946,-0.32711616,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_FITC_Day1.png,0.6749845,-2.4280512,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_FITC_Day2.png,-3.9410224,0.6978426,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_TRITC_Day0.png,-3.0039213,-0.33717135,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_TRITC_Day1.png,1.6320056,-1.9595019,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_250nM_BT549_site4_TRITC_Day2.png,-3.711778,0.52076316,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_FITC_Day0.png,-5.333771,6.865386,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_FITC_Day1.png,-4.690698,4.431809,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_FITC_Day2.png,-4.5857787,2.477228,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_TRITC_Day0.png,-5.339126,6.7133894,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_TRITC_Day1.png,-4.6346736,4.635915,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site1_TRITC_Day2.png,-4.4889784,2.3906465,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_FITC_Day0.png,-4.084523,4.1437855,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_FITC_Day1.png,-2.437671,-0.02324112,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_FITC_Day2.png,-1.9254495,-1.1733122,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_TRITC_Day0.png,-4.1720533,4.099349,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_TRITC_Day1.png,-2.2379827,-0.13558881,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site2_TRITC_Day2.png,-1.7053039,-1.2432662,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_FITC_Day0.png,-2.9761653,1.6468538,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_FITC_Day1.png,2.3661673,-2.659711,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_FITC_Day2.png,-0.74475706,-2.4726796,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_TRITC_Day0.png,-3.2115142,1.7091098,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_TRITC_Day1.png,2.5597038,-2.6309886,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site3_TRITC_Day2.png,-1.803717,-1.827638,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_FITC_Day0.png,-4.168654,0.7923857,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_FITC_Day1.png,-0.7973812,-1.3934573,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_FITC_Day2.png,-4.639482,1.026461,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_TRITC_Day0.png,-4.1285315,0.6603023,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_TRITC_Day1.png,-0.90315443,-1.2467933,1
NCI Images/breast/bt549/nybd1/NYBD1-D7_500nM_BT549_site4_TRITC_Day2.png,-4.441608,0.79955477,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site1_FITC_Day1.png,0.35495934,-0.33420107,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site1_TRITC_Day2.png,3.890482,-1.4830463,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site2_FITC_Day0.png,-4.8311706,7.1579466,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site2_TRITC_Day2.png,3.1784744,-1.830142,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site3_FITC_Day1.png,2.5382812,-1.4319412,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site3_TRITC_Day2.png,-0.03672384,-1.8109163,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site4_FITC_Day1.png,-1.1076461,0.6993639,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site1_FITC_Day0.png,-3.2967708,3.4562626,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_250nM_BT549_site4_TRITC_Day2.png,1.5776626,-2.1526017,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site1_FITC_Day1.png,-1.7708254,1.2540894,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site1_FITC_Day2.png,-1.7245686,-0.8941517,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site1_TRITC_Day0.png,-1.9396176,2.7428246,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site1_TRITC_Day2.png,-3.0498302,-0.47755954,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site2_FITC_Day0.png,-2.778083,3.5178206,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site2_FITC_Day1.png,-1.9757998,1.9388441,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site2_FITC_Day2.png,1.4656922,-1.139459,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site2_TRITC_Day2.png,-3.7843163,0.3951343,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site3_FITC_Day0.png,-2.7076588,1.7282495,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site3_FITC_Day1.png,-1.0039781,-1.6458635,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site3_TRITC_Day2.png,0.9849325,-2.3373625,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site4_FITC_Day0.png,-0.57309264,-0.6335672,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site4_FITC_Day1.png,-4.392752,1.4605108,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site4_FITC_Day2.png,-1.2975279,-0.8733503,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site4_TRITC_Day1.png,-2.9008653,0.6230372,1
NCI Images/breast/bt549/nybd1/NYBD1-D8_500nM_BT549_site4_TRITC_Day2.png,-5.1745186,1.8886747,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site1_FITC_Day0.png,-4.8832855,7.1010833,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site1_FITC_Day2.png,-0.8243954,-1.6119875,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site2_FITC_Day2.png,-5.3988695,2.3540936,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site2_TRITC_Day1.png,1.306541,-0.58179307,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site3_FITC_Day2.png,0.3023135,-1.7196386,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site3_TRITC_Day1.png,-5.564823,7.3504214,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site4_FITC_Day2.png,1.9206243,-0.81066376,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_250nM_BT549_site4_TRITC_Day1.png,1.6213434,-1.0511309,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site1_FITC_Day0.png,-3.335231,4.180407,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site1_FITC_Day2.png,-1.4888996,-1.4882853,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site1_TRITC_Day1.png,-2.353553,1.2911422,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site2_FITC_Day0.png,-3.8369498,5.377661,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site2_FITC_Day2.png,-4.296574,4.3807774,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site2_TRITC_Day1.png,-3.945869,3.200624,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site2_TRITC_Day2.png,-3.2733467,3.507918,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site3_FITC_Day0.png,-3.1296608,3.51232,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site3_FITC_Day2.png,-3.922069,0.24258551,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site3_TRITC_Day1.png,0.021433944,-1.1192565,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site3_TRITC_Day2.png,1.3642873,-0.5973699,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site4_FITC_Day0.png,-2.0137596,0.29455242,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site4_FITC_Day1.png,-2.539638,0.29003364,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site4_FITC_Day2.png,0.6973916,-2.1714091,1
NCI Images/breast/bt549/nybd1/NYBD1-D9_500nM_BT549_site4_TRITC_Day1.png,-5.6787243,3.8615866,1
NCI Images/breast/bt549/nybd1/NYBD1-E10_500nM_BT549_site1_FITC_Day2.png,1.5924487,-0.6523475,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site1_FITC_Day0.png,-3.9934359,3.2274904,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site1_FITC_Day1.png,-1.7406553,0.19006786,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site1_FITC_Day2.png,-1.4349587,-2.1058364,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site1_TRITC_Day0.png,-3.2829566,2.995925,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site1_TRITC_Day1.png,-1.5198408,0.093611866,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site1_TRITC_Day2.png,0.033300567,-2.1419804,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site2_FITC_Day0.png,-4.5820994,5.124139,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site2_FITC_Day1.png,-4.219989,3.0153146,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site2_FITC_Day2.png,2.1954565,-2.7335968,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site2_TRITC_Day0.png,-4.0942807,4.8267846,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site2_TRITC_Day1.png,-3.4145412,2.210586,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site2_TRITC_Day2.png,1.8135264,-2.5742683,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site3_FITC_Day0.png,-0.41596496,-1.7313621,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site3_FITC_Day1.png,-1.7315791,-1.350278,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site3_FITC_Day2.png,-5.660867,7.3193502,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site3_TRITC_Day0.png,-0.10842326,-1.1694359,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site3_TRITC_Day1.png,-1.40869,-1.3957039,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site3_TRITC_Day2.png,-5.6441975,7.1205335,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site4_FITC_Day0.png,-4.019585,0.50233597,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site4_FITC_Day1.png,-3.2738674,1.7404034,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site4_FITC_Day2.png,1.7464589,-2.7881024,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site4_TRITC_Day0.png,-3.9580133,0.5864157,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site4_TRITC_Day1.png,-3.1818779,1.7288433,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_250nM_BT549_site4_TRITC_Day2.png,2.4381084,-2.4614382,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site1_FITC_Day0.png,-3.0821543,2.919618,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site1_FITC_Day1.png,-3.0636425,2.0874991,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site1_FITC_Day2.png,2.4166498,-2.7168336,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site1_TRITC_Day0.png,-3.1234882,3.1367717,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site1_TRITC_Day1.png,-2.9555767,2.0645938,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site1_TRITC_Day2.png,2.7477994,-2.363793,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site2_FITC_Day0.png,-5.3014994,6.883235,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site2_FITC_Day1.png,-2.3885267,0.8662996,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site2_FITC_Day2.png,-1.4906124,-1.6302317,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site2_TRITC_Day0.png,-5.1416574,6.952478,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site2_TRITC_Day1.png,-2.220575,0.8427993,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site2_TRITC_Day2.png,-1.3142722,-1.7362533,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site3_FITC_Day0.png,-4.627679,2.9806633,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site3_FITC_Day1.png,-2.1243658,-0.66184604,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site3_FITC_Day2.png,-2.4497027,-1.1451175,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site3_TRITC_Day0.png,-4.783891,3.5653582,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site3_TRITC_Day1.png,-2.265259,-0.42985374,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site3_TRITC_Day2.png,-2.391367,-1.1648228,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site4_FITC_Day0.png,-4.8168097,4.7975106,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site4_FITC_Day1.png,-3.5863953,1.1984693,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site4_FITC_Day2.png,-5.5823135,3.8533392,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site4_TRITC_Day0.png,-4.812455,5.113681,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site4_TRITC_Day1.png,-3.5652504,1.2005122,1
NCI Images/breast/bt549/nybd1/NYBD1-E11_500nM_BT549_site4_TRITC_Day2.png,-5.5316973,3.8743293,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site1_FITC_Day0.png,-4.5730205,5.2987843,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site1_FITC_Day1.png,-3.2067056,1.3262722,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site1_FITC_Day2.png,-3.170262,-0.71508396,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site1_TRITC_Day0.png,-4.5658765,5.3947434,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site1_TRITC_Day1.png,-3.2398453,1.4498525,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site1_TRITC_Day2.png,-3.2250738,-0.68159837,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site2_FITC_Day0.png,-3.8079638,1.0160477,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site2_FITC_Day1.png,-4.0857153,0.6417361,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site2_FITC_Day2.png,0.020539312,-2.4798763,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site2_TRITC_Day0.png,-3.819786,1.1125236,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site2_TRITC_Day1.png,-4.21027,0.87372804,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site2_TRITC_Day2.png,-0.21759026,-2.5419776,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site3_FITC_Day0.png,0.06619558,-1.9184743,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site3_FITC_Day1.png,3.0450664,-2.538464,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site3_FITC_Day2.png,3.414352,-2.4510002,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site3_TRITC_Day0.png,-0.094700664,-1.8537973,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site3_TRITC_Day1.png,3.0787048,-2.4803333,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site3_TRITC_Day2.png,3.4055037,-2.4606535,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site4_FITC_Day0.png,-2.6393847,-0.19143179,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site4_FITC_Day1.png,2.5302799,-2.687046,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site4_FITC_Day2.png,3.3972766,-2.4468014,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site4_TRITC_Day0.png,-2.6362598,-0.19000363,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site4_TRITC_Day1.png,2.5518222,-2.689299,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_250nM_BT549_site4_TRITC_Day2.png,3.375225,-2.477831,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site1_FITC_Day0.png,-1.0614029,-0.27393082,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site1_FITC_Day1.png,-3.7519996,0.819724,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site1_FITC_Day2.png,-1.8703793,-1.7434347,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site1_TRITC_Day0.png,-1.6156837,0.02502512,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site1_TRITC_Day1.png,-4.3988996,1.9026339,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site1_TRITC_Day2.png,-1.877722,-1.7558031,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site2_FITC_Day0.png,-1.5401404,0.62848705,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site2_FITC_Day1.png,1.0880841,-2.1669917,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site2_FITC_Day2.png,-1.9229347,-1.8717809,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site2_TRITC_Day0.png,-3.686942,2.6144526,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site2_TRITC_Day1.png,0.9547678,-2.0626729,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site2_TRITC_Day2.png,-0.067699775,-2.6454382,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site3_FITC_Day0.png,-3.6932082,1.4738349,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site3_FITC_Day1.png,2.015546,-2.6689663,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site3_FITC_Day2.png,0.6879912,-2.781149,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site3_TRITC_Day0.png,-4.2794104,2.340695,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site3_TRITC_Day1.png,1.9683603,-2.7207706,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site3_TRITC_Day2.png,2.9868417,-2.611977,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site4_FITC_Day0.png,1.6623162,-1.8881176,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site4_FITC_Day1.png,-0.8299404,-1.387866,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site4_FITC_Day2.png,-1.91572,-1.8626853,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site4_TRITC_Day0.png,1.7532833,-1.8865613,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site4_TRITC_Day1.png,-1.5876117,-1.1103427,1
NCI Images/breast/bt549/nybd1/NYBD1-E2_500nM_BT549_site4_TRITC_Day2.png,2.409164,-2.7550545,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site1_FITC_Day0.png,-4.396147,4.6969266,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site1_FITC_Day1.png,-4.328236,1.9088486,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site1_FITC_Day2.png,-3.0218544,-0.6661063,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site1_TRITC_Day0.png,-4.4400644,4.764881,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site1_TRITC_Day1.png,-4.166283,1.8157542,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site1_TRITC_Day2.png,-3.0315783,-0.6085613,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site2_FITC_Day0.png,-4.419913,5.633235,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site2_FITC_Day1.png,-5.6417136,7.564082,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site2_FITC_Day2.png,-0.27408886,-2.0385175,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site2_TRITC_Day0.png,-4.667417,5.9726386,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site2_TRITC_Day1.png,-5.615398,7.727512,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site2_TRITC_Day2.png,-0.06577444,-2.0130148,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site3_FITC_Day0.png,-2.1273682,0.20254126,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site3_FITC_Day1.png,2.3911612,-2.2877643,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site3_FITC_Day2.png,-5.60161,3.8318555,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site3_TRITC_Day0.png,-2.5433638,0.19157253,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site3_TRITC_Day1.png,2.6207852,-2.0375915,1
NCI Images/breast/bt549/nybd1/NYBD1-E3_250nM_BT549_site3_TRITC_Day2.png,-5.650442,3.803207,1
